address	original_name	display_name	name_source	class	bucket	route_source	path	src_chunk
800088a4	zz_00088a4_	zz_00088a4_	generated		game-unsorted	symbol-or-address	game/unsorted/800088a4_zz_00088a4.c	chunk_0000.c
80008924	zz_0008924_	zz_0008924_	generated		game-unsorted	symbol-or-address	game/unsorted/80008924_zz_0008924.c	chunk_0000.c
80008948	zz_0008948_	assets-animation_candidate_80008948	evidence-index		assets-animation	evidence-topic	game/assets/animation/80008948_assets-animation_candidate_80008948.c	chunk_0000.c
80008970	zz_0008970_	assets-animation_candidate_80008970	evidence-index		assets-animation	evidence-topic	game/assets/animation/80008970_assets-animation_candidate_80008970.c	chunk_0000.c
80008998	cCameraManager::HasCamera(cBaseCamera	cCameraManager::HasCamera(cBaseCamera	symbol	cCameraManager	class-method	class-symbol	classes/cCameraManager/80008998_HasCamera_cBaseCamera.c	chunk_0000.c
800089c0	zz_00089c0_	assets-animation_candidate_800089c0	evidence-index		assets-animation	evidence-topic	game/assets/animation/800089c0_assets-animation_candidate_800089c0.c	chunk_0000.c
80008a1c	zz_0008a1c_	knockback-targeting_candidate_80008a1c	evidence-index		knockback-targeting	evidence-topic	game/combat/knockback/80008a1c_knockback-targeting_candidate_80008a1c.c	chunk_0000.c
80008a70	SidelineExplodableManager::GetNumExplodables(void)	SidelineExplodableManager::GetNumExplodables(void)	symbol	SidelineExplodableManager	class-method	class-symbol	classes/SidelineExplodableManager/80008a70_GetNumExplodables_void.c	chunk_0000.c
80008a94	zz_0008a94_	assets-animation_candidate_80008a94	evidence-index		assets-animation	evidence-topic	game/assets/animation/80008a94_assets-animation_candidate_80008a94.c	chunk_0000.c
80008b58	zz_0008b58_	assets-animation_candidate_80008b58	evidence-index		assets-animation	evidence-topic	game/assets/animation/80008b58_assets-animation_candidate_80008b58.c	chunk_0000.c
80008b90	zz_0008b90_	assets-animation_candidate_80008b90	evidence-index		assets-animation	evidence-topic	game/assets/animation/80008b90_assets-animation_candidate_80008b90.c	chunk_0000.c
80008c40	zz_0008c40_	assets-animation_candidate_80008c40	evidence-index		assets-animation	evidence-topic	game/assets/animation/80008c40_assets-animation_candidate_80008c40.c	chunk_0000.c
80008ca8	zz_0008ca8_	assets-animation_candidate_80008ca8	evidence-index		assets-animation	evidence-topic	game/assets/animation/80008ca8_assets-animation_candidate_80008ca8.c	chunk_0000.c
80008cf4	zz_0008cf4_	zz_0008cf4_	generated		game-unsorted	symbol-or-address	game/unsorted/80008cf4_zz_0008cf4.c	chunk_0000.c
80008d9c	zz_0008d9c_	knockback-targeting_candidate_80008d9c	evidence-index		knockback-targeting	evidence-topic	game/combat/knockback/80008d9c_knockback-targeting_candidate_80008d9c.c	chunk_0000.c
80008ef4	FUN_80008ef4	FUN_80008ef4	generated		game-unsorted	symbol-or-address	game/unsorted/80008ef4_FUN_80008ef4.c	chunk_0000.c
80008f18	zz_0008f18_	assets-animation_candidate_80008f18	evidence-index		assets-animation	evidence-topic	game/assets/animation/80008f18_assets-animation_candidate_80008f18.c	chunk_0000.c
80009068	zz_0009068_	assets-animation_candidate_80009068	evidence-index		assets-animation	evidence-topic	game/assets/animation/80009068_assets-animation_candidate_80009068.c	chunk_0000.c
800091e4	zz_00091e4_	assets-animation_candidate_800091e4	evidence-index		assets-animation	evidence-topic	game/assets/animation/800091e4_assets-animation_candidate_800091e4.c	chunk_0000.c
800092bc	zz_00092bc_	assets-animation_candidate_800092bc	evidence-index		assets-animation	evidence-topic	game/assets/animation/800092bc_assets-animation_candidate_800092bc.c	chunk_0000.c
800093d8	zz_00093d8_	assets-animation_candidate_800093d8	evidence-index		assets-animation	evidence-topic	game/assets/animation/800093d8_assets-animation_candidate_800093d8.c	chunk_0000.c
800094b8	zz_00094b8_	assets-animation_candidate_800094b8	evidence-index		assets-animation	evidence-topic	game/assets/animation/800094b8_assets-animation_candidate_800094b8.c	chunk_0000.c
80009598	zz_0009598_	assets-animation_candidate_80009598	evidence-index		assets-animation	evidence-topic	game/assets/animation/80009598_assets-animation_candidate_80009598.c	chunk_0000.c
80009690	zz_0009690_	assets-animation_candidate_80009690	evidence-index		assets-animation	evidence-topic	game/assets/animation/80009690_assets-animation_candidate_80009690.c	chunk_0000.c
80009790	zz_0009790_	zz_0009790_	generated		game-unsorted	symbol-or-address	game/unsorted/80009790_zz_0009790.c	chunk_0000.c
800097b4	zz_00097b4_	zz_00097b4_	generated		game-unsorted	symbol-or-address	game/unsorted/800097b4_zz_00097b4.c	chunk_0000.c
80009838	zz_0009838_	assets-animation_candidate_80009838	evidence-index		assets-animation	evidence-topic	game/assets/animation/80009838_assets-animation_candidate_80009838.c	chunk_0000.c
8000993c	zz_000993c_	zz_000993c_	generated		game-unsorted	symbol-or-address	game/unsorted/8000993c_zz_000993c.c	chunk_0000.c
80009958	zz_0009958_	zz_0009958_	generated		game-unsorted	symbol-or-address	game/unsorted/80009958_zz_0009958.c	chunk_0000.c
80009974	zz_0009974_	assets-animation_candidate_80009974	evidence-index		assets-animation	evidence-topic	game/assets/animation/80009974_assets-animation_candidate_80009974.c	chunk_0000.c
80009a14	zz_0009a14_	knockback-targeting_candidate_80009a14	evidence-index		knockback-targeting	evidence-topic	game/combat/knockback/80009a14_knockback-targeting_candidate_80009a14.c	chunk_0000.c
80009b38	zz_0009b38_	force-setup_candidate_80009b38	evidence-index		force-setup	evidence-topic	game/battle/force-setup/80009b38_force-setup_candidate_80009b38.c	chunk_0000.c
80009c28	zz_0009c28_	zz_0009c28_	generated		game-unsorted	symbol-or-address	game/unsorted/80009c28_zz_0009c28.c	chunk_0000.c
80009c30	zz_0009c30_	zz_0009c30_	generated		game-unsorted	symbol-or-address	game/unsorted/80009c30_zz_0009c30.c	chunk_0000.c
80009c38	zz_0009c38_	zz_0009c38_	generated		game-unsorted	symbol-or-address	game/unsorted/80009c38_zz_0009c38.c	chunk_0000.c
80009c4c	zz_0009c4c_	assets-animation_candidate_80009c4c	evidence-index		assets-animation	evidence-topic	game/assets/animation/80009c4c_assets-animation_candidate_80009c4c.c	chunk_0000.c
80009cbc	FUN_80009cbc	knockback-targeting_candidate_80009cbc	evidence-index		knockback-targeting	evidence-topic	game/combat/knockback/80009cbc_knockback-targeting_candidate_80009cbc.c	chunk_0000.c
80009dac	FUN_80009dac	assets-animation_candidate_80009dac	evidence-index		assets-animation	evidence-topic	game/assets/animation/80009dac_assets-animation_candidate_80009dac.c	chunk_0000.c
80009e08	zz_0009e08_	assets-animation_candidate_80009e08	evidence-index		assets-animation	evidence-topic	game/assets/animation/80009e08_assets-animation_candidate_80009e08.c	chunk_0000.c
80009f40	zz_0009f40_	zz_0009f40_	generated		game-unsorted	symbol-or-address	game/unsorted/80009f40_zz_0009f40.c	chunk_0000.c
80009f98	zz_0009f98_	movement-physics_candidate_80009f98	evidence-index		movement-physics	evidence-topic	game/physics/movement/80009f98_movement-physics_candidate_80009f98.c	chunk_0000.c
8000a004	zz_000a004_	dispatch_pending_io_request	known-anchor		game-unsorted	symbol-or-address	game/unsorted/8000a004_dispatch_pending_io_request.c	chunk_0000.c
8000a07c	zz_000a07c_	zz_000a07c_	generated		game-unsorted	symbol-or-address	game/unsorted/8000a07c_zz_000a07c.c	chunk_0000.c
8000a134	zz_000a134_	zz_000a134_	generated		game-unsorted	symbol-or-address	game/unsorted/8000a134_zz_000a134.c	chunk_0000.c
8000a144	zz_000a144_	zz_000a144_	generated		game-unsorted	symbol-or-address	game/unsorted/8000a144_zz_000a144.c	chunk_0000.c
8000a154	zz_000a154_	zz_000a154_	generated		game-unsorted	symbol-or-address	game/unsorted/8000a154_zz_000a154.c	chunk_0000.c
8000a234	FUN_8000a234	FUN_8000a234	generated		game-unsorted	symbol-or-address	game/unsorted/8000a234_FUN_8000a234.c	chunk_0000.c
8000a3c4	zz_000a3c4_	zz_000a3c4_	generated		game-unsorted	symbol-or-address	game/unsorted/8000a3c4_zz_000a3c4.c	chunk_0000.c
8000a3d4	FUN_8000a3d4	FUN_8000a3d4	generated		game-unsorted	symbol-or-address	game/unsorted/8000a3d4_FUN_8000a3d4.c	chunk_0000.c
8000a5a0	FUN_8000a5a0	movement-physics_candidate_8000a5a0	evidence-index		movement-physics	evidence-topic	game/physics/movement/8000a5a0_movement-physics_candidate_8000a5a0.c	chunk_0000.c
8000ab9c	FUN_8000ab9c	movement-physics_candidate_8000ab9c	evidence-index		movement-physics	evidence-topic	game/physics/movement/8000ab9c_movement-physics_candidate_8000ab9c.c	chunk_0000.c
8000ada4	FUN_8000ada4	movement-physics_candidate_8000ada4	evidence-index		movement-physics	evidence-topic	game/physics/movement/8000ada4_movement-physics_candidate_8000ada4.c	chunk_0000.c
8000af84	zz_000af84_	zz_000af84_	generated		game-unsorted	symbol-or-address	game/unsorted/8000af84_zz_000af84.c	chunk_0000.c
8000b000	zz_000b000_	zz_000b000_	generated		game-unsorted	symbol-or-address	game/unsorted/8000b000_zz_000b000.c	chunk_0000.c
8000b07c	zz_000b07c_	zz_000b07c_	generated		game-unsorted	symbol-or-address	game/unsorted/8000b07c_zz_000b07c.c	chunk_0000.c
8000b0f8	zz_000b0f8_	zz_000b0f8_	generated		game-unsorted	symbol-or-address	game/unsorted/8000b0f8_zz_000b0f8.c	chunk_0000.c
8000b124	zz_000b124_	zz_000b124_	generated		game-unsorted	symbol-or-address	game/unsorted/8000b124_zz_000b124.c	chunk_0000.c
8000b1a0	zz_000b1a0_	zz_000b1a0_	generated		game-unsorted	symbol-or-address	game/unsorted/8000b1a0_zz_000b1a0.c	chunk_0000.c
8000b1d4	zz_000b1d4_	zz_000b1d4_	generated		game-unsorted	symbol-or-address	game/unsorted/8000b1d4_zz_000b1d4.c	chunk_0000.c
8000b26c	zz_000b26c_	zz_000b26c_	generated		game-unsorted	symbol-or-address	game/unsorted/8000b26c_zz_000b26c.c	chunk_0000.c
8000b300	FUN_8000b300	movement-physics_candidate_8000b300	evidence-index		movement-physics	evidence-topic	game/physics/movement/8000b300_movement-physics_candidate_8000b300.c	chunk_0001.c
8000b830	FUN_8000b830	movement-physics_candidate_8000b830	evidence-index		movement-physics	evidence-topic	game/physics/movement/8000b830_movement-physics_candidate_8000b830.c	chunk_0001.c
8000bad8	FUN_8000bad8	FUN_8000bad8	generated		game-unsorted	symbol-or-address	game/unsorted/8000bad8_FUN_8000bad8.c	chunk_0001.c
8000bb24	FUN_8000bb24	FUN_8000bb24	generated		game-unsorted	symbol-or-address	game/unsorted/8000bb24_FUN_8000bb24.c	chunk_0001.c
8000bb70	zz_000bb70_	challenge-menu-flow_candidate_8000bb70	evidence-index		challenge-menu-flow	evidence-topic	game/modes/challenge/8000bb70_challenge-menu-flow_candidate_8000bb70.c	chunk_0001.c
8000bda4	zz_000bda4_	challenge-menu-flow_candidate_8000bda4	evidence-index		challenge-menu-flow	evidence-topic	game/modes/challenge/8000bda4_challenge-menu-flow_candidate_8000bda4.c	chunk_0001.c
8000bef4	zz_000bef4_	challenge-menu-flow_candidate_8000bef4	evidence-index		challenge-menu-flow	evidence-topic	game/modes/challenge/8000bef4_challenge-menu-flow_candidate_8000bef4.c	chunk_0001.c
8000c314	FUN_8000c314	knockback-targeting_candidate_8000c314	evidence-index		knockback-targeting	evidence-topic	game/combat/knockback/8000c314_knockback-targeting_candidate_8000c314.c	chunk_0001.c
8000c5f8	zz_000c5f8_	zz_000c5f8_	generated		game-unsorted	symbol-or-address	game/unsorted/8000c5f8_zz_000c5f8.c	chunk_0001.c
8000c660	FUN_8000c660	challenge-menu-flow_candidate_8000c660	evidence-index		challenge-menu-flow	evidence-topic	game/modes/challenge/8000c660_challenge-menu-flow_candidate_8000c660.c	chunk_0001.c
8000c918	FUN_8000c918	FUN_8000c918	generated		game-unsorted	symbol-or-address	game/unsorted/8000c918_FUN_8000c918.c	chunk_0001.c
8000c988	FUN_8000c988	knockback-targeting_candidate_8000c988	evidence-index		knockback-targeting	evidence-topic	game/combat/knockback/8000c988_knockback-targeting_candidate_8000c988.c	chunk_0001.c
8000cb8c	FUN_8000cb8c	knockback-targeting_candidate_8000cb8c	evidence-index		knockback-targeting	evidence-topic	game/combat/knockback/8000cb8c_knockback-targeting_candidate_8000cb8c.c	chunk_0001.c
8000cdc0	FUN_8000cdc0	knockback-targeting_candidate_8000cdc0	evidence-index		knockback-targeting	evidence-topic	game/combat/knockback/8000cdc0_knockback-targeting_candidate_8000cdc0.c	chunk_0001.c
8000cf28	FUN_8000cf28	knockback-targeting_candidate_8000cf28	evidence-index		knockback-targeting	evidence-topic	game/combat/knockback/8000cf28_knockback-targeting_candidate_8000cf28.c	chunk_0001.c
8000d11c	FUN_8000d11c	knockback-targeting_candidate_8000d11c	evidence-index		knockback-targeting	evidence-topic	game/combat/knockback/8000d11c_knockback-targeting_candidate_8000d11c.c	chunk_0001.c
8000d318	FUN_8000d318	FUN_8000d318	generated		game-unsorted	symbol-or-address	game/unsorted/8000d318_FUN_8000d318.c	chunk_0001.c
8000d46c	zz_000d46c_	challenge-menu-flow_candidate_8000d46c	evidence-index		challenge-menu-flow	evidence-topic	game/modes/challenge/8000d46c_challenge-menu-flow_candidate_8000d46c.c	chunk_0001.c
8000d560	FUN_8000d560	FUN_8000d560	generated		game-unsorted	symbol-or-address	game/unsorted/8000d560_FUN_8000d560.c	chunk_0001.c
8000d658	zz_000d658_	zz_000d658_	generated		game-unsorted	symbol-or-address	game/unsorted/8000d658_zz_000d658.c	chunk_0001.c
8000d990	FUN_8000d990	knockback-targeting_candidate_8000d990	evidence-index		knockback-targeting	evidence-topic	game/combat/knockback/8000d990_knockback-targeting_candidate_8000d990.c	chunk_0001.c
8000dcf0	FUN_8000dcf0	knockback-targeting_candidate_8000dcf0	evidence-index		knockback-targeting	evidence-topic	game/combat/knockback/8000dcf0_knockback-targeting_candidate_8000dcf0.c	chunk_0001.c
8000df08	zz_000df08_	zz_000df08_	generated		game-unsorted	symbol-or-address	game/unsorted/8000df08_zz_000df08.c	chunk_0001.c
8000df28	zz_000df28_	knockback-targeting_candidate_8000df28	evidence-index		knockback-targeting	evidence-topic	game/combat/knockback/8000df28_knockback-targeting_candidate_8000df28.c	chunk_0001.c
8000e28c	FUN_8000e28c	FUN_8000e28c	generated		game-unsorted	symbol-or-address	game/unsorted/8000e28c_FUN_8000e28c.c	chunk_0001.c
8000e2c4	FUN_8000e2c4	challenge-menu-flow_candidate_8000e2c4	evidence-index		challenge-menu-flow	evidence-topic	game/modes/challenge/8000e2c4_challenge-menu-flow_candidate_8000e2c4.c	chunk_0001.c
8000e4f4	FUN_8000e4f4	FUN_8000e4f4	generated		game-unsorted	symbol-or-address	game/unsorted/8000e4f4_FUN_8000e4f4.c	chunk_0001.c
8000e560	FUN_8000e560	challenge-menu-flow_candidate_8000e560	evidence-index		challenge-menu-flow	evidence-topic	game/modes/challenge/8000e560_challenge-menu-flow_candidate_8000e560.c	chunk_0001.c
8000e5f8	zz_000e5f8_	knockback-targeting_candidate_8000e5f8	evidence-index		knockback-targeting	evidence-topic	game/combat/knockback/8000e5f8_knockback-targeting_candidate_8000e5f8.c	chunk_0001.c
8000e950	FUN_8000e950	knockback-targeting_candidate_8000e950	evidence-index		knockback-targeting	evidence-topic	game/combat/knockback/8000e950_knockback-targeting_candidate_8000e950.c	chunk_0001.c
8000eaf4	FUN_8000eaf4	FUN_8000eaf4	generated		game-unsorted	symbol-or-address	game/unsorted/8000eaf4_FUN_8000eaf4.c	chunk_0001.c
8000eb2c	FUN_8000eb2c	challenge-menu-flow_candidate_8000eb2c	evidence-index		challenge-menu-flow	evidence-topic	game/modes/challenge/8000eb2c_challenge-menu-flow_candidate_8000eb2c.c	chunk_0001.c
8000ece4	FUN_8000ece4	FUN_8000ece4	generated		game-unsorted	symbol-or-address	game/unsorted/8000ece4_FUN_8000ece4.c	chunk_0001.c
8000ee04	FUN_8000ee04	knockback-targeting_candidate_8000ee04	evidence-index		knockback-targeting	evidence-topic	game/combat/knockback/8000ee04_knockback-targeting_candidate_8000ee04.c	chunk_0001.c
8000eee8	FUN_8000eee8	FUN_8000eee8	generated		game-unsorted	symbol-or-address	game/unsorted/8000eee8_FUN_8000eee8.c	chunk_0001.c
8000ef20	FUN_8000ef20	challenge-menu-flow_candidate_8000ef20	evidence-index		challenge-menu-flow	evidence-topic	game/modes/challenge/8000ef20_challenge-menu-flow_candidate_8000ef20.c	chunk_0001.c
8000f02c	FUN_8000f02c	challenge-menu-flow_candidate_8000f02c	evidence-index		challenge-menu-flow	evidence-topic	game/modes/challenge/8000f02c_challenge-menu-flow_candidate_8000f02c.c	chunk_0001.c
8000f36c	FUN_8000f36c	FUN_8000f36c	generated		game-unsorted	symbol-or-address	game/unsorted/8000f36c_FUN_8000f36c.c	chunk_0001.c
8000f3a4	FUN_8000f3a4	force-setup_candidate_8000f3a4	evidence-index		force-setup	evidence-topic	game/battle/force-setup/8000f3a4_force-setup_candidate_8000f3a4.c	chunk_0001.c
8000f448	FUN_8000f448	force-setup_candidate_8000f448	evidence-index		force-setup	evidence-topic	game/battle/force-setup/8000f448_force-setup_candidate_8000f448.c	chunk_0001.c
8000f604	FUN_8000f604	FUN_8000f604	generated		game-unsorted	symbol-or-address	game/unsorted/8000f604_FUN_8000f604.c	chunk_0001.c
8000f72c	FUN_8000f72c	FUN_8000f72c	generated		game-unsorted	symbol-or-address	game/unsorted/8000f72c_FUN_8000f72c.c	chunk_0001.c
8000f764	FUN_8000f764	challenge-menu-flow_candidate_8000f764	evidence-index		challenge-menu-flow	evidence-topic	game/modes/challenge/8000f764_challenge-menu-flow_candidate_8000f764.c	chunk_0001.c
8000f7fc	FUN_8000f7fc	challenge-menu-flow_candidate_8000f7fc	evidence-index		challenge-menu-flow	evidence-topic	game/modes/challenge/8000f7fc_challenge-menu-flow_candidate_8000f7fc.c	chunk_0001.c
8000f9e0	FUN_8000f9e0	challenge-menu-flow_candidate_8000f9e0	evidence-index		challenge-menu-flow	evidence-topic	game/modes/challenge/8000f9e0_challenge-menu-flow_candidate_8000f9e0.c	chunk_0001.c
8000fc2c	FUN_8000fc2c	challenge-menu-flow_candidate_8000fc2c	evidence-index		challenge-menu-flow	evidence-topic	game/modes/challenge/8000fc2c_challenge-menu-flow_candidate_8000fc2c.c	chunk_0001.c
8000fe60	FUN_8000fe60	knockback-targeting_candidate_8000fe60	evidence-index		knockback-targeting	evidence-topic	game/combat/knockback/8000fe60_knockback-targeting_candidate_8000fe60.c	chunk_0001.c
8000fffc	FUN_8000fffc	challenge-menu-flow_candidate_8000fffc	evidence-index		challenge-menu-flow	evidence-topic	game/modes/challenge/8000fffc_challenge-menu-flow_candidate_8000fffc.c	chunk_0001.c
800101c8	FUN_800101c8	knockback-targeting_candidate_800101c8	evidence-index		knockback-targeting	evidence-topic	game/combat/knockback/800101c8_knockback-targeting_candidate_800101c8.c	chunk_0001.c
80010514	zz_0010514_	force-setup_candidate_80010514	evidence-index		force-setup	evidence-topic	game/battle/force-setup/80010514_force-setup_candidate_80010514.c	chunk_0001.c
800105b4	zz_00105b4_	zz_00105b4_	generated		game-unsorted	symbol-or-address	game/unsorted/800105b4_zz_00105b4.c	chunk_0001.c
8001063c	FUN_8001063c	FUN_8001063c	generated		game-unsorted	symbol-or-address	game/unsorted/8001063c_FUN_8001063c.c	chunk_0001.c
80010664	zz_0010664_	movement-physics_candidate_80010664	evidence-index		movement-physics	evidence-topic	game/physics/movement/80010664_movement-physics_candidate_80010664.c	chunk_0001.c
800106fc	zz_00106fc_	zz_00106fc_	generated		game-unsorted	symbol-or-address	game/unsorted/800106fc_zz_00106fc.c	chunk_0001.c
80010760	zz_0010760_	challenge-menu-flow_candidate_80010760	evidence-index		challenge-menu-flow	evidence-topic	game/modes/challenge/80010760_challenge-menu-flow_candidate_80010760.c	chunk_0001.c
80010784	zz_0010784_	challenge-menu-flow_candidate_80010784	evidence-index		challenge-menu-flow	evidence-topic	game/modes/challenge/80010784_challenge-menu-flow_candidate_80010784.c	chunk_0001.c
800107a0	zz_00107a0_	challenge-menu-flow_candidate_800107a0	evidence-index		challenge-menu-flow	evidence-topic	game/modes/challenge/800107a0_challenge-menu-flow_candidate_800107a0.c	chunk_0001.c
8001080c	zz_001080c_	challenge-menu-flow_candidate_8001080c	evidence-index		challenge-menu-flow	evidence-topic	game/modes/challenge/8001080c_challenge-menu-flow_candidate_8001080c.c	chunk_0001.c
800108c8	FUN_800108c8	challenge-menu-flow_candidate_800108c8	evidence-index		challenge-menu-flow	evidence-topic	game/modes/challenge/800108c8_challenge-menu-flow_candidate_800108c8.c	chunk_0001.c
80010924	FUN_80010924	challenge-menu-flow_candidate_80010924	evidence-index		challenge-menu-flow	evidence-topic	game/modes/challenge/80010924_challenge-menu-flow_candidate_80010924.c	chunk_0001.c
80010980	zz_0010980_	zz_0010980_	generated		game-unsorted	symbol-or-address	game/unsorted/80010980_zz_0010980.c	chunk_0001.c
80010b50	zz_0010b50_	zz_0010b50_	generated		game-unsorted	symbol-or-address	game/unsorted/80010b50_zz_0010b50.c	chunk_0001.c
80010b64	zz_0010b64_	force-setup_candidate_80010b64	evidence-index		force-setup	evidence-topic	game/battle/force-setup/80010b64_force-setup_candidate_80010b64.c	chunk_0001.c
80010c7c	zz_0010c7c_	force-setup_candidate_80010c7c	evidence-index		force-setup	evidence-topic	game/battle/force-setup/80010c7c_force-setup_candidate_80010c7c.c	chunk_0001.c
80010e58	FUN_80010e58	knockback-targeting_candidate_80010e58	evidence-index		knockback-targeting	evidence-topic	game/combat/knockback/80010e58_knockback-targeting_candidate_80010e58.c	chunk_0001.c
8001105c	FUN_8001105c	knockback-targeting_candidate_8001105c	evidence-index		knockback-targeting	evidence-topic	game/combat/knockback/8001105c_knockback-targeting_candidate_8001105c.c	chunk_0001.c
80011280	zz_0011280_	knockback-targeting_candidate_80011280	evidence-index		knockback-targeting	evidence-topic	game/combat/knockback/80011280_knockback-targeting_candidate_80011280.c	chunk_0001.c
80011510	FUN_80011510	knockback-targeting_candidate_80011510	evidence-index		knockback-targeting	evidence-topic	game/combat/knockback/80011510_knockback-targeting_candidate_80011510.c	chunk_0001.c
80011688	FUN_80011688	knockback-targeting_candidate_80011688	evidence-index		knockback-targeting	evidence-topic	game/combat/knockback/80011688_knockback-targeting_candidate_80011688.c	chunk_0001.c
800118d0	zz_00118d0_	movement-physics_candidate_800118d0	evidence-index		movement-physics	evidence-topic	game/physics/movement/800118d0_movement-physics_candidate_800118d0.c	chunk_0001.c
800119d4	zz_00119d4_	challenge-menu-flow_candidate_800119d4	evidence-index		challenge-menu-flow	evidence-topic	game/modes/challenge/800119d4_challenge-menu-flow_candidate_800119d4.c	chunk_0001.c
80011abc	zz_0011abc_	challenge-menu-flow_candidate_80011abc	evidence-index		challenge-menu-flow	evidence-topic	game/modes/challenge/80011abc_challenge-menu-flow_candidate_80011abc.c	chunk_0001.c
80011b68	zz_0011b68_	challenge-menu-flow_candidate_80011b68	evidence-index		challenge-menu-flow	evidence-topic	game/modes/challenge/80011b68_challenge-menu-flow_candidate_80011b68.c	chunk_0001.c
80011bcc	zz_0011bcc_	challenge-menu-flow_candidate_80011bcc	evidence-index		challenge-menu-flow	evidence-topic	game/modes/challenge/80011bcc_challenge-menu-flow_candidate_80011bcc.c	chunk_0001.c
80011c1c	zz_0011c1c_	challenge-menu-flow_candidate_80011c1c	evidence-index		challenge-menu-flow	evidence-topic	game/modes/challenge/80011c1c_challenge-menu-flow_candidate_80011c1c.c	chunk_0001.c
80011c60	zz_0011c60_	challenge-menu-flow_candidate_80011c60	evidence-index		challenge-menu-flow	evidence-topic	game/modes/challenge/80011c60_challenge-menu-flow_candidate_80011c60.c	chunk_0001.c
80011cc4	zz_0011cc4_	zz_0011cc4_	generated		game-unsorted	symbol-or-address	game/unsorted/80011cc4_zz_0011cc4.c	chunk_0001.c
80011ce0	zz_0011ce0_	zz_0011ce0_	generated		game-unsorted	symbol-or-address	game/unsorted/80011ce0_zz_0011ce0.c	chunk_0001.c
80011d48	FUN_80011d48	challenge-menu-flow_candidate_80011d48	evidence-index		challenge-menu-flow	evidence-topic	game/modes/challenge/80011d48_challenge-menu-flow_candidate_80011d48.c	chunk_0001.c
80011dc4	FUN_80011dc4	challenge-menu-flow_candidate_80011dc4	evidence-index		challenge-menu-flow	evidence-topic	game/modes/challenge/80011dc4_challenge-menu-flow_candidate_80011dc4.c	chunk_0001.c
80011f30	zz_0011f30_	challenge-menu-flow_candidate_80011f30	evidence-index		challenge-menu-flow	evidence-topic	game/modes/challenge/80011f30_challenge-menu-flow_candidate_80011f30.c	chunk_0001.c
800120b0	FUN_800120b0	FUN_800120b0	generated		game-unsorted	symbol-or-address	game/unsorted/800120b0_FUN_800120b0.c	chunk_0001.c
800120c4	FUN_800120c4	FUN_800120c4	generated		game-unsorted	symbol-or-address	game/unsorted/800120c4_FUN_800120c4.c	chunk_0001.c
8001212c	FUN_8001212c	challenge-menu-flow_candidate_8001212c	evidence-index		challenge-menu-flow	evidence-topic	game/modes/challenge/8001212c_challenge-menu-flow_candidate_8001212c.c	chunk_0001.c
80012274	FUN_80012274	knockback-targeting_candidate_80012274	evidence-index		knockback-targeting	evidence-topic	game/combat/knockback/80012274_knockback-targeting_candidate_80012274.c	chunk_0001.c
800122c8	zz_00122c8_	zz_00122c8_	generated		game-unsorted	symbol-or-address	game/unsorted/800122c8_zz_00122c8.c	chunk_0001.c
800122e8	zz_00122e8_	zz_00122e8_	generated		game-unsorted	symbol-or-address	game/unsorted/800122e8_zz_00122e8.c	chunk_0001.c
80012308	zz_0012308_	challenge-menu-flow_candidate_80012308	evidence-index		challenge-menu-flow	evidence-topic	game/modes/challenge/80012308_challenge-menu-flow_candidate_80012308.c	chunk_0001.c
80012638	zz_0012638_	challenge-menu-flow_candidate_80012638	evidence-index		challenge-menu-flow	evidence-topic	game/modes/challenge/80012638_challenge-menu-flow_candidate_80012638.c	chunk_0001.c
80012984	zz_0012984_	challenge-menu-flow_candidate_80012984	evidence-index		challenge-menu-flow	evidence-topic	game/modes/challenge/80012984_challenge-menu-flow_candidate_80012984.c	chunk_0001.c
80012d08	zz_0012d08_	challenge-menu-flow_candidate_80012d08	evidence-index		challenge-menu-flow	evidence-topic	game/modes/challenge/80012d08_challenge-menu-flow_candidate_80012d08.c	chunk_0001.c
80012e4c	zz_0012e4c_	zz_0012e4c_	generated		game-unsorted	symbol-or-address	game/unsorted/80012e4c_zz_0012e4c.c	chunk_0001.c
80012e74	FUN_80012e74	challenge-menu-flow_candidate_80012e74	evidence-index		challenge-menu-flow	evidence-topic	game/modes/challenge/80012e74_challenge-menu-flow_candidate_80012e74.c	chunk_0001.c
800131b8	zz_00131b8_	knockback-targeting_candidate_800131b8	evidence-index		knockback-targeting	evidence-topic	game/combat/knockback/800131b8_knockback-targeting_candidate_800131b8.c	chunk_0001.c
80013304	zz_0013304_	zz_0013304_	generated		game-unsorted	symbol-or-address	game/unsorted/80013304_zz_0013304.c	chunk_0001.c
800133f4	zz_00133f4_	challenge-menu-flow_candidate_800133f4	evidence-index		challenge-menu-flow	evidence-topic	game/modes/challenge/800133f4_challenge-menu-flow_candidate_800133f4.c	chunk_0001.c
80013608	zz_0013608_	zz_0013608_	generated		game-unsorted	symbol-or-address	game/unsorted/80013608_zz_0013608.c	chunk_0001.c
80013690	zz_0013690_	challenge-menu-flow_candidate_80013690	evidence-index		challenge-menu-flow	evidence-topic	game/modes/challenge/80013690_challenge-menu-flow_candidate_80013690.c	chunk_0001.c
800139e0	zz_00139e0_	zz_00139e0_	generated		game-unsorted	symbol-or-address	game/unsorted/800139e0_zz_00139e0.c	chunk_0001.c
80013a28	zz_0013a28_	force-setup_candidate_80013a28	evidence-index		force-setup	evidence-topic	game/battle/force-setup/80013a28_force-setup_candidate_80013a28.c	chunk_0001.c
